person,year_month,screen_time_seconds
karl rove,2016-09,4416
karl rove,2016-10,11145
karl rove,2016-11,8728
karl rove,2016-12,7494
karl rove,2017-01,6732
karl rove,2017-02,5758
karl rove,2017-03,7417
karl rove,2017-04,4230
karl rove,2017-05,8318
karl rove,2017-06,3442
karl rove,2017-07,2725
karl rove,2017-08,4308
karl rove,2017-09,5453
karl rove,2017-10,4065
karl rove,2017-11,3752
karl rove,2017-12,4284
karl rove,2018-01,4830
karl rove,2018-02,7084
karl rove,2018-03,6777
karl rove,2018-04,6385
karl rove,2018-05,6236
karl rove,2018-06,3924
karl rove,2018-07,3930
karl rove,2018-08,4821
karl rove,2018-09,3334
karl rove,2018-10,7498
karl rove,2018-11,6995
karl rove,2018-12,4014
karl rove,2019-01,5495
karl rove,2019-02,3715
karl rove,2019-03,6274
karl rove,2019-04,7247
karl rove,2019-05,7170
karl rove,2019-06,5671
karl rove,2019-07,6946
karl rove,2019-08,6856
karl rove,2019-09,6279
karl rove,2019-10,7052
karl rove,2019-11,4563
karl rove,2019-12,8224
karl rove,2020-01,5379
karl rove,2020-02,7046
karl rove,2020-03,8093
karl rove,2020-04,6542
karl rove,2020-05,8328
karl rove,2020-06,8197
karl rove,2020-07,7696
kate bolduan,2010-01,894
kate bolduan,2010-02,1512
kate bolduan,2010-03,3055
kate bolduan,2010-04,1708
kate bolduan,2010-05,3151
kate bolduan,2010-06,2593
kate bolduan,2010-07,5742
kate bolduan,2010-08,5357
kate bolduan,2010-09,1895
kate bolduan,2010-10,4389
kate bolduan,2010-11,4219
kate bolduan,2010-12,4393
kate bolduan,2011-01,2343
kate bolduan,2011-02,2683
kate bolduan,2011-03,3883
kate bolduan,2011-04,1686
kate bolduan,2011-05,836
kate bolduan,2011-06,5409
kate bolduan,2011-07,14573
kate bolduan,2011-08,4991
kate bolduan,2011-09,4614
kate bolduan,2011-10,1704
kate bolduan,2011-11,3183
kate bolduan,2011-12,12397
kate bolduan,2012-01,3603
kate bolduan,2012-02,4975
kate bolduan,2012-03,8200
kate bolduan,2012-04,4786
kate bolduan,2012-05,4408
kate bolduan,2012-06,11197
kate bolduan,2012-07,6979
kate bolduan,2012-08,6968
kate bolduan,2012-09,3094
kate bolduan,2012-10,3824
kate bolduan,2012-11,4270
kate bolduan,2012-12,6405
kate bolduan,2013-01,6476
kate bolduan,2013-02,3860
kate bolduan,2013-03,2098
kate bolduan,2013-04,142
kate bolduan,2013-05,765
kate bolduan,2013-06,7435
kate bolduan,2013-07,21416
kate bolduan,2013-08,13141
kate bolduan,2013-09,10469
kate bolduan,2013-10,11364
kate bolduan,2013-11,9540
kate bolduan,2013-12,10636
kate bolduan,2014-01,11406
kate bolduan,2014-02,10279
kate bolduan,2014-03,6638
kate bolduan,2014-04,8223
kate bolduan,2014-05,8922
kate bolduan,2014-06,9969
kate bolduan,2014-07,12053
kate bolduan,2014-08,9132
kate bolduan,2014-09,7847
kate bolduan,2014-10,402
kate bolduan,2014-11,82
kate bolduan,2014-12,109
kate bolduan,2015-01,1307
kate bolduan,2015-02,4310
kate bolduan,2015-03,5378
kate bolduan,2015-04,4383
kate bolduan,2015-05,4802
kate bolduan,2015-06,4589
kate bolduan,2015-07,14061
kate bolduan,2015-08,12082
kate bolduan,2015-09,4677
kate bolduan,2015-10,7315
kate bolduan,2015-11,4613
kate bolduan,2015-12,12231
kate bolduan,2016-01,10029
kate bolduan,2016-02,9331
kate bolduan,2016-03,10916
kate bolduan,2016-04,8976
kate bolduan,2016-05,8478
kate bolduan,2016-06,11076
kate bolduan,2016-07,3826
kate bolduan,2016-08,9463
kate bolduan,2016-09,4369
kate bolduan,2016-10,6993
kate bolduan,2016-11,4299
kate bolduan,2016-12,16343
kate bolduan,2017-01,5523
kate bolduan,2017-02,16347
kate bolduan,2017-03,23088
kate bolduan,2017-04,22792
kate bolduan,2017-05,16767
kate bolduan,2017-06,22903
kate bolduan,2017-07,23705
kate bolduan,2017-08,18652
kate bolduan,2017-09,16512
kate bolduan,2017-10,21159
kate bolduan,2017-11,16104
kate bolduan,2017-12,15398
kate bolduan,2018-01,102
kate bolduan,2018-02,51
kate bolduan,2018-03,54
kate bolduan,2018-04,20272
kate bolduan,2018-05,27074
kate bolduan,2018-06,23122
kate bolduan,2018-07,19779
kate bolduan,2018-08,15386
kate bolduan,2018-09,36112
kate bolduan,2018-10,37134
kate bolduan,2018-11,29565
kate bolduan,2018-12,19051
kate bolduan,2019-01,21890
kate bolduan,2019-02,24747
kate bolduan,2019-03,18049
kate bolduan,2019-04,21196
kate bolduan,2019-05,25264
kate bolduan,2019-06,17828
kate bolduan,2019-07,23513
kate bolduan,2019-08,28803
kate bolduan,2019-09,17464
kate bolduan,2019-10,22654
kate bolduan,2019-11,15476
kate bolduan,2019-12,22546
kate bolduan,2020-01,10518
kate bolduan,2020-02,10535
kate bolduan,2020-03,10543
kate bolduan,2020-04,15744
kate bolduan,2020-05,19086
kate bolduan,2020-06,16735
kate bolduan,2020-07,36561
katy tur,2010-01,6
katy tur,2010-02,465
katy tur,2010-03,3
katy tur,2010-04,6
katy tur,2010-05,0
katy tur,2010-06,9
katy tur,2010-07,27
katy tur,2010-08,6
katy tur,2010-09,0
katy tur,2010-10,0
katy tur,2010-11,0
katy tur,2010-12,6
katy tur,2011-01,0
katy tur,2011-02,0
katy tur,2011-03,0
katy tur,2011-04,0
katy tur,2011-05,0
katy tur,2011-06,150
katy tur,2011-07,18
katy tur,2011-08,0
katy tur,2011-09,3
katy tur,2011-10,3
katy tur,2011-11,3
katy tur,2011-12,0
katy tur,2012-01,0
katy tur,2012-02,99
katy tur,2012-03,9
katy tur,2012-04,225
katy tur,2012-05,24
katy tur,2012-06,20
katy tur,2012-07,0
katy tur,2012-08,24
katy tur,2012-09,0
katy tur,2012-10,132
katy tur,2012-11,561
katy tur,2012-12,24
katy tur,2013-01,3
katy tur,2013-02,12
katy tur,2013-03,372
katy tur,2013-04,1572
katy tur,2013-05,219
katy tur,2013-06,9
katy tur,2013-07,195
katy tur,2013-08,684
katy tur,2013-09,32
katy tur,2013-10,306
katy tur,2013-11,564
katy tur,2013-12,486
katy tur,2014-01,234
katy tur,2014-02,66
katy tur,2014-03,486
katy tur,2014-04,1071
katy tur,2014-05,12
katy tur,2014-06,480
katy tur,2014-07,444
katy tur,2014-08,456
katy tur,2014-09,30
katy tur,2014-10,300
katy tur,2014-11,387
katy tur,2014-12,1128
katy tur,2015-01,857
katy tur,2015-02,199
katy tur,2015-03,2294
katy tur,2015-04,54
katy tur,2015-05,314
katy tur,2015-06,140
katy tur,2015-07,2456
katy tur,2015-08,6117
katy tur,2015-09,5484
katy tur,2015-10,7541
katy tur,2015-11,5576
katy tur,2015-12,7609
katy tur,2016-01,12449
katy tur,2016-02,12926
katy tur,2016-03,12126
katy tur,2016-04,10460
katy tur,2016-05,15780
katy tur,2016-06,12566
katy tur,2016-07,12606
katy tur,2016-08,14250
katy tur,2016-09,14495
katy tur,2016-10,12329
katy tur,2016-11,15762
katy tur,2016-12,11304
katy tur,2017-01,6164
katy tur,2017-02,17435
katy tur,2017-03,21623
katy tur,2017-04,13360
katy tur,2017-05,20225
katy tur,2017-06,17492
katy tur,2017-07,18104
katy tur,2017-08,16052
katy tur,2017-09,12947
katy tur,2017-10,10499
katy tur,2017-11,19496
katy tur,2017-12,15801
katy tur,2018-01,22306
katy tur,2018-02,19738
katy tur,2018-03,19182
katy tur,2018-04,15783
katy tur,2018-05,14607
katy tur,2018-06,16681
katy tur,2018-07,24371
katy tur,2018-08,24123
katy tur,2018-09,11916
katy tur,2018-10,15950
katy tur,2018-11,20665
katy tur,2018-12,14230
katy tur,2019-01,20436
katy tur,2019-02,15722
katy tur,2019-03,24818
katy tur,2019-04,5796
katy tur,2019-05,91
katy tur,2019-06,53
katy tur,2019-07,1486
katy tur,2019-08,1717
katy tur,2019-09,9556
katy tur,2019-10,19876
katy tur,2019-11,13427
katy tur,2019-12,11476
katy tur,2020-01,13433
katy tur,2020-02,14798
katy tur,2020-03,12326
katy tur,2020-04,14884
katy tur,2020-05,22398
katy tur,2020-06,22712
katy tur,2020-07,20448
kimberly guilfoyle,2010-01,8800
kimberly guilfoyle,2010-02,4344
kimberly guilfoyle,2010-03,4154
kimberly guilfoyle,2010-04,7874
kimberly guilfoyle,2010-05,3783
kimberly guilfoyle,2010-06,2348
kimberly guilfoyle,2010-07,2600
kimberly guilfoyle,2010-08,3009
kimberly guilfoyle,2010-09,5380
kimberly guilfoyle,2010-10,3729
kimberly guilfoyle,2010-11,4687
kimberly guilfoyle,2010-12,4922
kimberly guilfoyle,2011-01,4011
kimberly guilfoyle,2011-02,3258
kimberly guilfoyle,2011-03,2294
kimberly guilfoyle,2011-04,1530
kimberly guilfoyle,2011-05,2379
kimberly guilfoyle,2011-06,3288
kimberly guilfoyle,2011-07,6263
kimberly guilfoyle,2011-08,9419
kimberly guilfoyle,2011-09,8264
kimberly guilfoyle,2011-10,9798
kimberly guilfoyle,2011-11,11048
kimberly guilfoyle,2011-12,11775
kimberly guilfoyle,2012-01,7393
kimberly guilfoyle,2012-02,9512
kimberly guilfoyle,2012-03,11871
kimberly guilfoyle,2012-04,8948
kimberly guilfoyle,2012-05,8602
kimberly guilfoyle,2012-06,5825
kimberly guilfoyle,2012-07,7340
kimberly guilfoyle,2012-08,7108
kimberly guilfoyle,2012-09,6855
kimberly guilfoyle,2012-10,6678
kimberly guilfoyle,2012-11,6431
kimberly guilfoyle,2012-12,10114
kimberly guilfoyle,2013-01,7889
kimberly guilfoyle,2013-02,9590
kimberly guilfoyle,2013-03,8158
kimberly guilfoyle,2013-04,9853
kimberly guilfoyle,2013-05,10942
kimberly guilfoyle,2013-06,9883
kimberly guilfoyle,2013-07,13465
kimberly guilfoyle,2013-08,8697
kimberly guilfoyle,2013-09,8263
kimberly guilfoyle,2013-10,7859
kimberly guilfoyle,2013-11,9253
kimberly guilfoyle,2013-12,8888
kimberly guilfoyle,2014-01,9473
kimberly guilfoyle,2014-02,7713
kimberly guilfoyle,2014-03,6600
kimberly guilfoyle,2014-04,8185
kimberly guilfoyle,2014-05,13092
kimberly guilfoyle,2014-06,17295
kimberly guilfoyle,2014-07,12344
kimberly guilfoyle,2014-08,12438
kimberly guilfoyle,2014-09,11971
kimberly guilfoyle,2014-10,17561
kimberly guilfoyle,2014-11,16392
kimberly guilfoyle,2014-12,22143
kimberly guilfoyle,2015-01,12764
kimberly guilfoyle,2015-02,12096
kimberly guilfoyle,2015-03,7061
kimberly guilfoyle,2015-04,8578
kimberly guilfoyle,2015-05,8292
kimberly guilfoyle,2015-06,9994
kimberly guilfoyle,2015-07,8732
kimberly guilfoyle,2015-08,6646
kimberly guilfoyle,2015-09,5099
kimberly guilfoyle,2015-10,8715
kimberly guilfoyle,2015-11,10163
kimberly guilfoyle,2015-12,13447
kimberly guilfoyle,2016-01,8897
kimberly guilfoyle,2016-02,7601
kimberly guilfoyle,2016-03,8398
kimberly guilfoyle,2016-04,9478
kimberly guilfoyle,2016-05,12777
kimberly guilfoyle,2016-06,12393
kimberly guilfoyle,2016-07,8817
kimberly guilfoyle,2016-08,11742
kimberly guilfoyle,2016-09,7753
kimberly guilfoyle,2016-10,8707
kimberly guilfoyle,2016-11,10199
kimberly guilfoyle,2016-12,14243
kimberly guilfoyle,2017-01,7282
kimberly guilfoyle,2017-02,10147
kimberly guilfoyle,2017-03,9011
kimberly guilfoyle,2017-04,12640
kimberly guilfoyle,2017-05,23623
kimberly guilfoyle,2017-06,18595
kimberly guilfoyle,2017-07,16133
kimberly guilfoyle,2017-08,14508
kimberly guilfoyle,2017-09,12097
kimberly guilfoyle,2017-10,7555
kimberly guilfoyle,2017-11,10092
kimberly guilfoyle,2017-12,10427
kimberly guilfoyle,2018-01,7823
kimberly guilfoyle,2018-02,5790
kimberly guilfoyle,2018-03,6721
kimberly guilfoyle,2018-04,7248
kimberly guilfoyle,2018-05,6610
kimberly guilfoyle,2018-06,5418
kimberly guilfoyle,2018-07,3494
kimberly guilfoyle,2018-08,3
kimberly guilfoyle,2018-09,3
kimberly guilfoyle,2018-10,9
kimberly guilfoyle,2018-11,18
kimberly guilfoyle,2018-12,36
kimberly guilfoyle,2019-01,2
kimberly guilfoyle,2019-02,35
kimberly guilfoyle,2019-03,8
kimberly guilfoyle,2019-04,1
kimberly guilfoyle,2019-05,694
kimberly guilfoyle,2019-06,16
kimberly guilfoyle,2019-07,3
kimberly guilfoyle,2019-08,4
kimberly guilfoyle,2019-09,5
kimberly guilfoyle,2019-10,20
kimberly guilfoyle,2019-11,98
kimberly guilfoyle,2019-12,12
kimberly guilfoyle,2020-01,2
kimberly guilfoyle,2020-02,5
kimberly guilfoyle,2020-03,1
kimberly guilfoyle,2020-04,0
kimberly guilfoyle,2020-05,19
kimberly guilfoyle,2020-06,53
kimberly guilfoyle,2020-07,792
laura ingraham,2010-01,6176
laura ingraham,2010-02,5380
laura ingraham,2010-03,10031
laura ingraham,2010-04,19301
laura ingraham,2010-05,2064
laura ingraham,2010-06,3756
laura ingraham,2010-07,20407
laura ingraham,2010-08,18934
laura ingraham,2010-09,6243
laura ingraham,2010-10,5180
laura ingraham,2010-11,7369
laura ingraham,2010-12,8989
laura ingraham,2011-01,5011
laura ingraham,2011-02,11206
laura ingraham,2011-03,3743
laura ingraham,2011-04,6251
laura ingraham,2011-05,2922
laura ingraham,2011-06,13609
laura ingraham,2011-07,12305
laura ingraham,2011-08,12271
laura ingraham,2011-09,6618
laura ingraham,2011-10,5910
laura ingraham,2011-11,6773
laura ingraham,2011-12,5168
laura ingraham,2012-01,5922
laura ingraham,2012-02,7413
laura ingraham,2012-03,10223
laura ingraham,2012-04,9695
laura ingraham,2012-05,7902
laura ingraham,2012-06,19403
laura ingraham,2012-07,8708
laura ingraham,2012-08,19272
laura ingraham,2012-09,8584
laura ingraham,2012-10,8587
laura ingraham,2012-11,11545
laura ingraham,2012-12,18234
laura ingraham,2013-01,5489
laura ingraham,2013-02,7207
laura ingraham,2013-03,13521
laura ingraham,2013-04,3647
laura ingraham,2013-05,7136
laura ingraham,2013-06,22235
laura ingraham,2013-07,8282
laura ingraham,2013-08,16724
laura ingraham,2013-09,7112
laura ingraham,2013-10,4297
laura ingraham,2013-11,8928
laura ingraham,2013-12,4315
laura ingraham,2014-01,3696
laura ingraham,2014-02,4329
laura ingraham,2014-03,7164
laura ingraham,2014-04,5031
laura ingraham,2014-05,13747
laura ingraham,2014-06,5584
laura ingraham,2014-07,3123
laura ingraham,2014-08,5326
laura ingraham,2014-09,6329
laura ingraham,2014-10,3474
laura ingraham,2014-11,3438
laura ingraham,2014-12,4085
laura ingraham,2015-01,5374
laura ingraham,2015-02,4368
laura ingraham,2015-03,6150
laura ingraham,2015-04,2137
laura ingraham,2015-05,5605
laura ingraham,2015-06,1938
laura ingraham,2015-07,2394
laura ingraham,2015-08,4165
laura ingraham,2015-09,3809
laura ingraham,2015-10,4724
laura ingraham,2015-11,3956
laura ingraham,2015-12,3473
laura ingraham,2016-01,5863
laura ingraham,2016-02,6103
laura ingraham,2016-03,5323
laura ingraham,2016-04,6225
laura ingraham,2016-05,11547
laura ingraham,2016-06,10746
laura ingraham,2016-07,3224
laura ingraham,2016-08,6568
laura ingraham,2016-09,5859
laura ingraham,2016-10,5042
laura ingraham,2016-11,9511
laura ingraham,2016-12,8542
laura ingraham,2017-01,8675
laura ingraham,2017-02,7601
laura ingraham,2017-03,10316
laura ingraham,2017-04,6722
laura ingraham,2017-05,6932
laura ingraham,2017-06,7078
laura ingraham,2017-07,8417
laura ingraham,2017-08,13708
laura ingraham,2017-09,5211
laura ingraham,2017-10,9394
laura ingraham,2017-11,40966
laura ingraham,2017-12,33259
laura ingraham,2018-01,56181
laura ingraham,2018-02,46837
laura ingraham,2018-03,60021
laura ingraham,2018-04,43083
laura ingraham,2018-05,51017
laura ingraham,2018-06,48031
laura ingraham,2018-07,44233
laura ingraham,2018-08,49268
laura ingraham,2018-09,45607
laura ingraham,2018-10,62731
laura ingraham,2018-11,50087
laura ingraham,2018-12,40911
laura ingraham,2019-01,51378
laura ingraham,2019-02,45333
laura ingraham,2019-03,55553
laura ingraham,2019-04,43810
laura ingraham,2019-05,56807
laura ingraham,2019-06,44973
laura ingraham,2019-07,52716
laura ingraham,2019-08,45003
laura ingraham,2019-09,55022
laura ingraham,2019-10,57346
laura ingraham,2019-11,46914
laura ingraham,2019-12,38347
laura ingraham,2020-01,47154
laura ingraham,2020-02,42294
laura ingraham,2020-03,32611
laura ingraham,2020-04,60432
laura ingraham,2020-05,58271
laura ingraham,2020-06,55518
laura ingraham,2020-07,54052
lawrence o'donnell,2010-01,7048
lawrence o'donnell,2010-02,5474
lawrence o'donnell,2010-03,32279
lawrence o'donnell,2010-04,6455
lawrence o'donnell,2010-05,3898
lawrence o'donnell,2010-06,1096
lawrence o'donnell,2010-07,18412
lawrence o'donnell,2010-08,7101
lawrence o'donnell,2010-09,12358
lawrence o'donnell,2010-10,26610
lawrence o'donnell,2010-11,19816
lawrence o'donnell,2010-12,24151
lawrence o'donnell,2011-01,32329
lawrence o'donnell,2011-02,37401
lawrence o'donnell,2011-03,34138
lawrence o'donnell,2011-04,41989
lawrence o'donnell,2011-05,37734
lawrence o'donnell,2011-06,45868
lawrence o'donnell,2011-07,40886
lawrence o'donnell,2011-08,25161
lawrence o'donnell,2011-09,38528
lawrence o'donnell,2011-10,33217
lawrence o'donnell,2011-11,26329
lawrence o'donnell,2011-12,24885
lawrence o'donnell,2012-01,22490
lawrence o'donnell,2012-02,27757
lawrence o'donnell,2012-03,23277
lawrence o'donnell,2012-04,26018
lawrence o'donnell,2012-05,21464
lawrence o'donnell,2012-06,28761
lawrence o'donnell,2012-07,26945
lawrence o'donnell,2012-08,22699
lawrence o'donnell,2012-09,20635
lawrence o'donnell,2012-10,24201
lawrence o'donnell,2012-11,22350
lawrence o'donnell,2012-12,22946
lawrence o'donnell,2013-01,23415
lawrence o'donnell,2013-02,13747
lawrence o'donnell,2013-03,27057
lawrence o'donnell,2013-04,24527
lawrence o'donnell,2013-05,22855
lawrence o'donnell,2013-06,19664
lawrence o'donnell,2013-07,23225
lawrence o'donnell,2013-08,23780
lawrence o'donnell,2013-09,24548
lawrence o'donnell,2013-10,22666
lawrence o'donnell,2013-11,16638
